Name,Category,State,City
"SAJJAL SHREE COMMERCE DEGREE COLLEGE NAGARAHAL, LINGASAGUR",College,Karnataka,Raichur
Sajjan International College,College,Rajasthan,Pali
Sajjan T.T. College,College,Rajasthan,Pali
SAJJAN VIDHI MAHAVIDYALAYA,College,Rajasthan,Pali
"Sakaldiha P.G.College, Chandauli",College,Uttar Pradesh,Chandauli
SAKESHWAR GRAMIN VIKAS SEVA SANSTHA ADSUL COLLEGE OF PHARMACY,College,Maharashtra,Ahilyanagar
"Sakeshwar Gramin Vikas Seva Sanstha's Adsul's Technical Campus, Chas, Ahmednagar",College,Maharashtra,Ahilyanagar
SAKESHWAR GRAMIN VIKAS SEVA SANSTHA SAKESHWAR COLLEGE OF PHARMACY,College,Maharashtra,Ahilyanagar
"Sakeshwar Gramin Vikas Seva Sanstha's B.Ed. College, At. Gurukul, Lal Taki Road, Post - Savedi, Tal. & Dist. Ahmednagar 414001.",College,Maharashtra,Ahilyanagar
SAKESHWAR GRAMIN VIKAS SEVA SANTHS ADSUL LAW COLLEGE,College,Maharashtra,Ahilyanagar
Saketa Degree College,College,Telangana,Hyderabad
SAKET COLLEGE OF LAW,College,Maharashtra,Thane
"SAKET COLLEGE OF NURSING, JAIPUR",College,Rajasthan,Jaipur
Saket College of Physical Education Gondia,College,Maharashtra,Gondia
"Saket College of Physiotherapy, Chandi mandir, PKL",College,Haryana,Panchkula
"SAKET GIRLS DEGREE COLLEGE, DAHILAMAU, PRATAPGARH",College,Uttar Pradesh,Pratapgarh
"Saket Gyanpeeths Pramod Ram Ujagar Tiwari Saket Institute of Management, Saket, Saket Nagar, Pune Link Road, Katemanivali, Kalyan (E)-421 306",College,Maharashtra,Thane
"Saket Gyanpeeth's, Saket College of Arts, Science & Commerce, Saket Vidyanagari Chinchapada Road, Katemanivli, Kalyan (East), Dist. Thane 421 306",College,Maharashtra,Thane
Saket Gyanpeeths Saket College of Education Saket Vidyanagari Marg Chinchpada Road Katemanvali Kalyan (E) Dist  Thane,College,Maharashtra,Thane
"SAKET MAHAVIDYALAYA JHERA JHAL ,FIROZABAD",College,Uttar Pradesh,Firozabad
"Sakhafiya Millat Education Society, Abdul Kalam Arts, Science and Commerce College, Gadag",College,Karnataka,Gadag
"Sakhafiya Millat Education Society Abdul kalam College of Information Science & Management (B.B.A) Vivekanand Nagar, Gadag",College,Karnataka,Gadag
"Sakhaphiya millat Edn. Societies Abdul Kalam BCA College, Vivekanad Nagar Irani Colony Gadag.",College,Karnataka,Gadag
"Sakharitola Mahavidyalaya, Sakharitola",College,Maharashtra,Gondia
SAKHIDA ARTS GADDIWALA COMM.& HOMESCI.COLLEGE-LIMBDI,College,Gujarat,Surendranagar
SAK MEMORIAL INSTITUTE OF NURSING SCIENCE CHHINDWARA,College,Madhya Pradesh,Chhindwara
"S.A.K.N.D. College, Madhepura",College,Bihar,Madhepura
"SAKSHI B.ED. COLLEGE, BARAURA, SIDHI",College,Madhya Pradesh,Sidhi
SAKSHI COLLEGE OF NURSING AND PARAMEDICAL SCIENCES,College,Uttar Pradesh,Kanpur Nagar
SAKSHI COLLEGE OF PHARMACY,College,Uttar Pradesh,Kanpur Nagar
"SAKSHI INSTITUTE OF TECHNOLOGY AND MANAGEMENT, MYANA",College,Madhya Pradesh,Guna
SAKSHI LAW COLLEGE BADHAURA,College,Madhya Pradesh,Sidhi
"SAKSHI MALIK GOVT COLLEGE , MOKHRA",College,Haryana,Rohtak
SAKSHYA COMPUTER KIRNAPUR,College,Madhya Pradesh,Balaghat
"Sakthi College of Arts and Science for Women, Oddanchatram",College,Tamil Nadu,Dindigul
Sakthi College of Education for Women,College,Tamil Nadu,Dindigul
"SAKTHI COLLEGE OF NURSING (Inst. Code - 233), DINDIGUL",College,Tamil Nadu,Dindigul
"SAKTHI COLLEGE OF NURSING (Inst. Code - 290), KARUR",College,Tamil Nadu,Karur
Sakthi Institute of Information and Management Studies,College,Tamil Nadu,Coimbatore
Sakthi Institute of Teacher Education and Research,College,Tamil Nadu,Dindigul
SAKTHIKAILASH WOMENS COLLEGE,College,Tamil Nadu,Dharmapuri
Sakus Mission College,College,Nagaland,Dimapur
SAKYA SCIENCE COMMERCE AND ARTS COLLEGE,College,Maharashtra,Nagpur
"Salabani G.P College, Salabani",College,Odisha,Keonjhar
"SALAFIYYA ARABIC COLLEGE, KARINGANAD",College,Kerala,Palakkad
"SALAFIYYA ARABIC COLLEGE, MEPPAYUR, KOYILANDI",College,Kerala,Kozhikode
SALAFIYYA COLLEGE WANDOOR,College,Kerala,Malappuram
"SALAFIYYA TRAINING COLLEGE, KARINGANAD",College,Kerala,Palakkad
Salandi Mahavidyalaya,College,Odisha,Bhadrak
"Salasar Balaji B.Ed. College, Sikar",College,Rajasthan,Sikar
Salasar Balaji Institute of Pharmacy,College,Rajasthan,Sikar
SALASAR BALAJI INSTITUTE OF TECHNOLOGY,College,Rajasthan,Sikar
Salasar Balaji Veterinary Institute,College,Rajasthan,Sikar
"SALASAR INSTITUTE OF EDUCATION DAYAL BAGH, AGRA",College,Uttar Pradesh,Agra
Salbari College,College,Assam,Baksa
SALBONI INSTITUTE OF NURSING,College,West Bengal,Paschim Medinipur
SAL COLLEGE OF ENGINEERING,College,Gujarat,Ahmedabad
SAL COLLEGE OF PHARMACY,College,Gujarat,Ahmedabad
Saldiha College,College,West Bengal,Bankura
Salem Christian College of Arts & Science,College,Tamil Nadu,Salem
Salem College of Engineering and Technology,College,Tamil Nadu,Salem
Salem Kongunadu Arts & Science,College,Tamil Nadu,Salem
Salem Sowdeswari College,College,Tamil Nadu,Salem
SAL ENGINEERING AND TECHNICAL INSTITUTE 126,College,Gujarat,Ahmedabad
"SALESIAN COLLEGE, DARJEELING",College,West Bengal,Darjeeling
Salesian College of Higher Education,College,Nagaland,Dimapur
"SALESIAN COLLEGE (SILIGURI CAMPAS), DARJILING",College,West Bengal,Darjeeling
SALFIA UNANI MEDICAL COLLEGE AND HOSPITAL,College,Bihar,Darbhanga
SALIHATH WOMENS FIRST GRADE COLLEGE,College,Karnataka,Udupi
SALIM ALI CENTRE FOR ORNITHOLOGY AND NATURAL HISTORY,College,Tamil Nadu,Coimbatore
SAL INSTITUTE OF DIPLOMA STUDIES,College,Gujarat,Ahmedabad
"Sal Institute of Management (SFI) ,Opp. Science City, Bhadaj,Ahmedabad 807",College,Gujarat,Ahmedabad
"SAL INSTITUTE OF MEDICAL SCIENCES,AHMEDABAD",College,Gujarat,Ahmedabad
"SAL INSTITUTE OF PHARMACY, AHMEDABAD 277",College,Gujarat,Ahmedabad
"SAL INSTITUTE OF TECH. & ENGG. RESEARCH, AHMEDABAD 067",College,Gujarat,Ahmedabad
"Salipur College,Salippur,Cuttack",College,Odisha,Cuttack
"SALN College of Engineering and Management, Palluru",College,Andhra Pradesh,Chittoor
"SALONI COLLEGE, VILLAGE DHARAD, POST OFFICE DHARAD, TEHSIL RATLAM, DISTRICT RATLAM, MADHYA PRADESH",College,Madhya Pradesh,Ratlam
SALONI INSTITUTE OF MEDICAL SCIENCE,College,Rajasthan,Chittorgarh
SAL SCHOOL OF ARCHITECTURE (356),College,Gujarat,Ahmedabad
"Saltanat Bahadur Degree College, Badlapur Jaunpur",College,Uttar Pradesh,Jaunpur
Salt Christian College,College,Nagaland,Dimapur
Salt Christian College of Teaacher Education,College,Nagaland,Dimapur
"Salt Institute of Technology and Management, Salt",College,Uttarakhand,Almora
Saltora B. Ed. College,College,West Bengal,Bankura
Saltora Netaji Centenary College,College,West Bengal,Bankura
SAMADHAN COLLEGE BEMETARA,College,Chhattisgarh,Bemetara
SAMAEE ASHFAQUE BSC COLLEGE ARTS AND SCIENCE MEHKAR ROAD WADAP TQ MALEGAON DIST WASHIM,College,Maharashtra,Washim
Samaguri College,College,Assam,Nagaon
SAMAHI COLLEGE OF PHARMACY,College,Uttar Pradesh,Auraiya
"Samaikya Degree College, H.No. 5-5-88, Kankara Boad, Mahabubabad",College,Telangana,Warangal
"SAMAJBHUSHAN EKNATHRAO DHAKANE COLLEGE OF ENGINEERING, SHEVGAON",College,Maharashtra,Ahilyanagar
Samaj Hitakarni Sanstha  Utkarsha College of Arts & Commerce  at Vasind Tal Shahapur Dist Thane,College,Maharashtra,Thane
SAMAJKALYAN NURSING INSTITUTE,College,West Bengal,Purba Medinipur
SAMAJONNATI SHIKSHAN SANSTHAS COMMERCE COLLEGE,College,Maharashtra,Mumbai Suburban
SAMAJ PRABODHAN ARTS COMMERCE AND SCIENCE COLLEGE KANHERGAON NAKA WASHIM ROAD,College,Maharashtra,Hingoli
"Samaj Prabodhan Sanstha, Chandrabhama Mahavidyalaya, At/Post- Karjat, Ta - Karjat, Dist - Ahmednagar 414402",College,Maharashtra,Ahilyanagar
Samaj Seva Mahavidhayalay Gandhi Vidhyapeeth,College,Gujarat,Tapi
"SAMAJ SHIKSHAN MANDAL AMRUTESHWAR ARTS, COMMERCE AND SCIENCE COLLEGE, VINZAR",College,Maharashtra,Pune
SAMAJSHREE PRASHANTDADA HIRAY LAW COLLEGE PANCHVATI NASHIK,College,Maharashtra,Nashik
Samaldas Arts College,College,Gujarat,Bhavnagar
SAMA MAHENDRA GIRLS DEGREE COLLEGE CHAKMALUK SIKHADI GHAZIPUR,College,Uttar Pradesh,Ghazipur
"Samanta Chandrasekhar Institute of Technology and Management (SCITM), Semiliguda",College,Odisha,Koraput
"SAMANT BHADRA KANYA MAHAVIDHYALAYA, HIMVAN, DHARIYAWARD",College,Rajasthan,Pratapgarh
"S.A. Manvi Law College, Gadag.",College,Karnataka,Gadag
SAMANYU WOMANS COLLEGE,College,Uttar Pradesh,Chandauli
"SAMA PARVEEN GIRLS DEGREE COLLEGE, HARIYANA, JOYA",College,Uttar Pradesh,Amroha
"Samarajit (S.J) Mahavidyalaya Veerbhanpur ,Jaunpur",College,Uttar Pradesh,Jaunpur
"Samarath Shikshan Sansthan Sanskrit Mahavidyalaya, Khayuran",College,Uttar Pradesh,Jaunpur
"Samaritan College of Nursing, Samaritan Hospital, Pazhanganad, Kizhakkambalam P.O, Emakulam- 683 562",College,Kerala,Ernakulam
SAMARITAN INSTITUTE OF PARAMEDICAL SCIENCES,College,Kerala,Ernakulam
"S. Amarjit Singh Memorial Institute of Law, Dhainthal (Samana), District Patiala",College,Punjab,Patiala
SAMARPAN COLLEGE OF NURSING,College,Madhya Pradesh,Indore
SAMARPAN COLLEGE OF PHARMACY,College,Uttar Pradesh,Lucknow
"SAMARPAN DEEP B.ED COLLEGE, USHAMATU, RATU RANCHI",College,Jharkhand,Ranchi
SAMARPAN INSTITUTE OF COMPUTER SCIENCE,College,Gujarat,Gandhinagar
SAMARPAN INSTITUTE OF NURSING & PARAMEDICAL SCIENCES LUCKNOW,College,Uttar Pradesh,Lucknow
SAMARPAN LAW COLLEGE,College,Uttar Pradesh,Azamgarh
SAMARPAN NURSING COLLEGE,College,Gujarat,Gandhinagar
SAMARPAN PGDMLT COLLEGE,College,Gujarat,Arvalli
Samarpan School of Law,College,Gujarat,Gandhinagar
Samarpan Science and Commerce College,College,Gujarat,Gandhinagar
SAMARPIT COMPUTER INSTITUTE OF TECHNOLOGY BARELI,College,Madhya Pradesh,Raisen
"Samar Shaheed Bharti Balika Sanskrit Mahavidyalaya, Ranbeer Sarava",College,Uttar Pradesh,Mau
"SAMARTHA DEGREE COLLEGE OF COMMERCE, SHIRUR PARK, HUBLI",College,Karnataka,Dharwad
SAMARTH ARTS COLLEGE,College,Gujarat,Chhotaudepur
SAMARTHA SCHOOL OF OPTOMETRY,College,Andhra Pradesh,Visakhapatnam
SAMARTH AYURVEDIC COLLEGE HOSPITAL AND RESEARCH CENTER BELHE BANGARWADI TAL JUNNAR DIST PUNE,College,Maharashtra,Pune
SAMARTH BCA COLLEGE,College,Gujarat,Sabar Kantha
"Samarth College, Lakhni",College,Maharashtra,Bhandara
Samarth College of Education,College,Gujarat,Chhotaudepur
SAMARTH COLLEGE OF NURSING BANGARWADI TAL JUNNAR DIST PUNE,College,Maharashtra,Pune
Samarth College of Pharmacy,College,Maharashtra,Pune
SAMARTH COLLEGE OF PHARMACY,College,Maharashtra,Buldhana
"Samarth Dnyanpeeths Sahyadri Shikshanshastra Mahavidyalaya, Someshwarnagar, Tal. Baramati, Dist. Pune 412306",College,Maharashtra,Pune
Samarth Institute of Pharmacy,College,Maharashtra,Pune
Samarth Law Collage,College,Maharashtra,Pune
"Samarth Mahavidyalaya, Jijamata Nagar, Hingoli",College,Maharashtra,Hingoli
SAMARTH MAHAVIDYALAYA KURULA TQ KANDHAR DIST NANDED,College,Maharashtra,Nanded
SAMARTH MAHAVIDYALAY JAFRABAD TQ JAFRABAD DIST JALNA,College,Maharashtra,Jalna
SAMARTH MAHILA MAHAVIDYALAY JAFRABAD TA JAFRABAD DIST JALNA,College,Maharashtra,Jalna
"Samarth Rural Educational Institute, Rajuri's Samarth College Of Computer Science, Belhe (Bangarwadi), Taluka - Junnar, District - Pune 412410",College,Maharashtra,Pune
"SAMARTH RURAL EDUCATIONAL INSTITUTE, RAJURIs SAMARTH COLLEGE OF ENGINEERING AND MANAGEMENT, AT BANGARWADI, POST BELHE, JUNNAR",College,Maharashtra,Pune
"Samarth Shaikshnik Samajik & Sanskrutik Pratisthans Samarth Shikshanshastra Mahavidyalaya, Kakadenagar, Satpur, Dist.Nashik",College,Maharashtra,Nashik
SAMARTH VIVIVDHLAXI BED COLLEGE,College,Gujarat,Sabar Kantha
SAMASKARA BHARATHI DEGREE COLLEGE,College,Andhra Pradesh,Srikakulam
Samastipur College,College,Bihar,Samastipur
SAMATA AYURVEDIC MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE ALAND,College,Karnataka,Kalaburagi
Samata Degree College.,College,Andhra Pradesh,Visakhapatnam
SAMATA LOK SHIKSHANA SAMITIS DHANVANTRI COLLEGE OF PHARMACY ALAND,College,Karnataka,Kalaburagi
"Samata Snatkottar Mahavidyalaya, Sadat ,Ghazipur",College,Uttar Pradesh,Ghazipur
Samatha Degree College,College,Telangana,Hyderabad
"SAMATHA DEGREE COLLEGE, MIRYALAGUDA",College,Telangana,Nalgonda
"Samatha Degree College, Thorrur  506 163",College,Telangana,Warangal
Sambad School of Media and Culture,College,Odisha,Khordha
"Sambal College of Edu., Sikar",College,Rajasthan,Sikar
SAMBAL COLLEGE OF PHARMACY,College,Rajasthan,Sikar
SAMBAL MAHAVIDYALAYA,College,Rajasthan,Sikar
"Sambalpur Nursing College, At- ASA Academy,Po-Jayantpur",College,Odisha,Sambalpur
Sambalpur University Institute of Information Technology (SUIIT),College,Odisha,Sambalpur
SAMBAL SAMITI,College,Rajasthan,Tonk
"Sambhaji College Arts and Commerce, Murud",College,Maharashtra,Latur
"Sambhajirao Kendre Mahavidyalaya, Jalkot",College,Maharashtra,Latur
Sambhajirao Shinde College of Education,College,Maharashtra,Solapur
Sambhal College of Education,College,Rajasthan,Sikar
"SAMBHAL LAW COLLEGE, CHANDAWALI, HASANPUR ROAD, PO SINGHPURSANI, SAMBHAL",College,Uttar Pradesh,Sambhal
"Sambhram Academy of Management Studies, Near Amba Bhavani  Temple, Jyothinagar, Vidhyaranyapura post, Bangalore-97",College,Karnataka,Bengaluru Urban
"Sambhram College of Hotel Management, BEML Nagar, KGF-563 115, Kolar Dist.",College,Karnataka,Kolar
Sambhram College of Nursing,College,Karnataka,Kolar
"Sambhram Institute of Technology, BANGALORE",College,Karnataka,Bengaluru Urban
Sambhunath College,College,West Bengal,Birbhum
Sambhunath Memorial College of Education B.Ed,College,West Bengal,Murshidabad
SAMBODHI ARTS COMMERCE AND SCIENCE COLLEGE SHINDEPHAL,College,Maharashtra,Hingoli
SAM COLLEGE BHOPAL,College,Madhya Pradesh,Bhopal
"SAM COLLEGE OF MANAGEMENT AND TECHNOLOGY, BHOPAL",College,Madhya Pradesh,Bhopal
SAM COLLEGE OF NURSING BHOPAL,College,Madhya Pradesh,Bhopal
"SAMDARIYA BALIKA MAHAVIDYALAYA, KATRA DAYARAM, SORAV,",College,Uttar Pradesh,Prayagraj
"SAMEER GANDHI KALA  MAHAVIDYALAYA, MALSHIRAS",College,Maharashtra,Solapur
SAMEKIT KSHTRIYA KENDRA DISABLE CRC BHOPAL,College,Madhya Pradesh,Bhopal
SAMET INSTITUTE OF HOTEL MANAGEMENT AND TOURISM,College,Odisha,Khordha
SAMET SCHOOL OF MANAGEMENT,College,Odisha,Khordha
Samhitha Degree College,College,Andhra Pradesh,East Godavari
SAMIDHA COLLEGE OF CIVIL SERVICES ADAPALLI,College,Maharashtra,Gadchiroli
S A M Mahavidhalaya,College,Uttar Pradesh,Meerut
"Sammati College of Education, washim.",College,Maharashtra,Washim
"Sammati College of Law, Washim.",College,Maharashtra,Washim
Sammilani Mahavidyalaya,College,West Bengal,Kolkata
Sammilani Teachers' Training college,College,West Bengal,Kolkata
SAMMYAK COMPUTER EDUCATION SHUJALPUR,College,Madhya Pradesh,Shajapur
"S.A.Mohavidyalaya, Balipatna, Khurda",College,Odisha,Khordha
SAMPATI DEVI MEMORIAL NURSING COLLEGE BIJNI DISTT MANDI H.P.,College,Himachal Pradesh,Mandi
Sampat tt college bansur alwar,College,Rajasthan,Alwar
SAMPOORNA COMPUTER'S EDUCATIONAL GROUP BHOPAL,College,Madhya Pradesh,Bhopal
"Sampoorna Institute of Technology & Research,RAMANAGAR DIST",College,Karnataka,Bengaluru South
SAMPOORNA INTERNATIONAL INSTITUTE OF AGRI SCIENCE AND HORTICULTURAL TECHNOLOGY,College,Karnataka,Mandya
"Sampurnanand Sanskrit Mahavidyalaya, Prabhupur",College,Uttar Pradesh,Chandauli
"Samrat Ashoka College of Information Technology, Kawardha, Kabirdham",College,Chhattisgarh,Kabeerdham
"SAMRAT ASHOKA RESIDENTIAL COLLEGE, WANI, DIST YAVATMAL",College,Maharashtra,Yavatmal
"SAMRAT ASHOK COLLEGE OF PROFESSIONAL STUDIES, SEHORE",College,Madhya Pradesh,Sehore
"""Samrat Ashok Technological Institute,Civil Lines, Netaji Subhash Marg, Vidisha """,College,Madhya Pradesh,Vidisha
SAMRAT COLLEGE,College,Odisha,Ganjam
"SAMRATH INSTITUTE FOR EDUCATION & TECH. VILL & POST-NEK, BAGPAT ROAD, MEERUT, Ph. 9412579199",College,Uttar Pradesh,Meerut
"SAMRAT MIHIR BHOJ RAJKIYA MAHAVIDYALAYA, PABLA, BAGHPAT",College,Uttar Pradesh,Baghpat
"SAMRAT PRATHVIRAJ CHAUHAN COLLEGE , AZMABAD ARAON FIROZABAD ( U. P.)",College,Uttar Pradesh,Firozabad
"SAMRAT PRITHVIRAJ CHAUHAN COLLEGE, KASHIPUR",College,Uttarakhand,Udham Singh Nagar
SAMRAT PRITHVIRAJ CHAUHAN COLLEGE OF LAW AND TECHNOLOGY,College,Uttar Pradesh,Baghpat
"SAMRAT PRITHVIRAJ CHAUHAN DEGREE COLLEGE BAGHPAT,  Ph. 9412101700, 2221111",College,Uttar Pradesh,Baghpat
"Samrat Prithviraj Chauhan Degree College, Rohalaki Kishanpur, Haridwar",College,Uttarakhand,Haridwar
Samrat Prithviraj Chauhan Government College,College,Rajasthan,Ajmer
"Samrat Prithvi Raj Chauhan Government College Jakhauli ,Sonipat",College,Haryana,Sonipat
SAMRAT PRITHVIRAJ CHAUHAN INSTITUTE OF NURSING AND PARAMEDICAL SCIENCE,College,Uttarakhand,Udham Singh Nagar
"Samrat Sevakbhau Patil Waghaye Arts Commerce Science College, Armori",College,Maharashtra,Gadchiroli
SAMRIDDHI INSTITUTE OF NURSING,College,West Bengal,Purba Bardhaman
SAMRIDHI DEGREE COLLEGE KAIRDA ROAD CHHIBRAMAU KANNAUJ,College,Uttar Pradesh,Kannauj
SAMRUDDHI DEGREE COLLEGE,College,Karnataka,Bengaluru Rural
SAMRUDDI COLLEGE OF NURSING GOKAK,College,Karnataka,Belagavi
Sams College of Engineering and Technology,College,Tamil Nadu,Thiruvallur
Samsi College,College,West Bengal,Malda
"SAMS INSTITUTE OF HOTEL MANAGEMENT, VARANASI",College,Uttar Pradesh,Varanasi
Samskruti College of Engineering & Technology,College,Telangana,Ranga Reddy
Samskruti College of Pharmacy,College,Telangana,Hyderabad
Samskruti Institute of Business Management,College,Telangana,Ranga Reddy
"Samta Mahavidyalay, Badagaou, Mau",College,Uttar Pradesh,Mau
"Samta Shikshan Mahavidyalaya, Movad",College,Maharashtra,Nagpur
Samta Vidhya Peeth,College,Madhya Pradesh,Neemuch
Samuel Memorial College of Commerce Mudhol,College,Karnataka,Bagalkote
"SAMUKTALA SIDHU KANHU COLLEGE, JALPAIGURI",College,West Bengal,Jalpaiguri
SAMUNDRA INSTITUTE OF MARITIME STUDIES LONAVALA,College,Maharashtra,Pune
Samvaad College of Speech and Hearing,College,Karnataka,Bengaluru Urban
"SAMVARDHANA COLLEGE OF NURSING, ALWAR",College,Rajasthan,Alwar
SAMVEDANA SCIENCE AND COMMERCE FIRST GRADE COLLEGE KHAMBADAKONE,College,Karnataka,Udupi
SAMYAK JNANA SCHOOL OF LAW,College,Karnataka,Bengaluru Urban
SAMYA SAMAJ TEACHERS TRAINING COLLEGE,College,West Bengal,Purba Medinipur
"Samy College of Education, Dharmapuri",College,Tamil Nadu,Dharmapuri
Samyuktha Degree College,College,Andhra Pradesh,Visakhapatnam
SAN Academy of Architecture,College,Tamil Nadu,Coimbatore
"SANA College of Education, Shantiniketan Bairidevarkoppa, P.B. Road, Hubli-580025.",College,Karnataka,Dharwad
"Sana College of Education, S.No. 261/B, Chemudugunta, Bujabuja, Nellore",College,Andhra Pradesh,Sri Potti Sriramulu Nellore
Sana college of Pharmacy,College,Telangana,Nalgonda
"SANA COLLEGE OF TEACHER EDUCAITON, KODAD",College,Telangana,Nalgonda
"SANA DEGREE COLLEGE, HUBBALLI",College,Karnataka,Dharwad
"SANA DEGREE COLLEGE, KOILAKUNTLA",College,Andhra Pradesh,Kurnool
Sana Engineering College,College,Telangana,Nalgonda
SANA INSTITUTE OF ALLIED HEALTH SCIENCES HUBBALLI,College,Karnataka,Dharwad
Sana Institute of Health Sciences (Nursing),College,Karnataka,Dharwad
Sanaka Educational Trusts Group of Institutions 278,College,West Bengal,Paschim Bardhaman
SANAKA INSTITUTE OF DENTAL SCIENCES,College,West Bengal,Paschim Bardhaman
SANAND MANAGEMENT AND COMMERCE MAHAVIDYALAYA,College,Madhya Pradesh,Satna
SANATANA ARTS AND SCIENCE COLLEGE,College,Kerala,Kasaragod
"Sanatana Dharma College, Alappuzha",College,Kerala,Alappuzha
Sanatan Devi Das Sanskrit Mahavidyalaya Sudanipur,College,Uttar Pradesh,Jaunpur
"Sanatan Dharam  Mahila Mahavidyalya, Hansi",College,Haryana,Hisar
"Sanatan Dharam Physical T.T. College, Kekri",College,Rajasthan,Ajmer
"Sanatan Dharam Sanskrit Mahavidyalya, Sirsa",College,Haryana,Sirsa
"SANATAN DHARMA BALIKA DEGREE COLLEGE, ORAI",College,Uttar Pradesh,Jalaun
Sanatan Dharma College  Ambala Cantt.,College,Haryana,Ambala
"Sanatan Dharm Mahila B.Ed. College, Ravindra  Path",College,Rajasthan,Ganganagar
"Sanatan Dharm Sanskrit Mahavidyalaya, Nagar Bazar",College,Uttar Pradesh,Basti
"Sanatan Dharm Sanskrit Mahavidyalaya, Rupaideeha",College,Uttar Pradesh,Bahraich
"Sanatan Harichandan Degree Mahavidyalaya, Madanpur, Khurda",College,Odisha,Khordha
"Sanchaman Limboo Government College, Gyalshing",College,Sikkim,Gyalshing
SANCHATNA COLLEGE,College,Uttar Pradesh,Etawah
"Sancheti Institute for Orthopaedics and Rehabilitation, Shivajinagar, Pune 411005",College,Maharashtra,Pune
"Sancheti Institute for Orthopaedics & Rehabilitation, College of Physiotherapy, Sancheti Healthcare Academy, 11/12, Thube Park, Shivajinagar,  Pune-411005",College,Maharashtra,Pune
SANCHETI INSTITUTE OF NURSING EDUCATION,College,Maharashtra,Pune
"Sancheti Institute of Orthopaedics & Rehabilitation, 16, Shivaji Nagar, Pune- 411 005",College,Maharashtra,Pune
"SANCKET  SCHOOL OF BUSINESS MANAGEMENT,PURAN",College,Odisha,Jagatsinghapur
"S.A.N. College of Edu. Technology, Kurtang, Jagatsinghpur",College,Odisha,Jagatsinghapur
"SANCTA MATHA COLLEGE OF NURSING, AGATHAGOWDANAHALLI",College,Karnataka,Chamarajanagar
"SANCTORUM COLLEGE OF EDUCATION, LALAD, SOPORE, BARAMULLA",College,Jammu and Kashmir,Baramulla
Sandaravadhanam College of Education,College,Tamil Nadu,Cuddalore
"Sand Dunes B.Ed. College, Jaipur",College,Rajasthan,Jaipur
SAND DUNES COLLEGE OF EXCELLENCE,College,Rajasthan,Jaipur
"Sandeepani Degree College, Kamareddy (5026)",College,Telangana,Nizamabad
"Sandesh Arts College, Sirsi",College,Maharashtra,Nagpur
Sandesh College,College,Rajasthan,Nagaur
SANDESH COLLEGE OF EDUCATION,College,Haryana,Mahendragarh
"Sandhu Institute of  Nursing, Mahalon,  Nawanshahr",College,Punjab,Shahid Bhagat Singh Nagar
SANDHYA COLLEGE OF NURSING,College,Tamil Nadu,Ranipet
